iShares Core S&P 500 ETF
Inception Date,"May 15, 2000"
Fund Holdings as of,"Feb 28, 2017"
Total Net Assets,"97,843,780,499.36"
Shares Outstanding,"411,150,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"ETN","EATON CORPORATION PLC","Equity","0.16","71.98","2,173,913.00","156,478,257.74","156,478,257.74","Industrials","B8KQN82","IE00B8KQN827","New York Stock Exchange Inc."
"ECL","ECOLAB INC","Equity","0.16","123.97","1,262,132.00","156,466,504.04","156,466,504.04","Materials","2304227","US2788651006","New York Stock Exchange Inc."
"FOXA","TWENTY FIRST CENTURY FOX INC CLASS","Equity","0.16","29.92","5,093,245.00","152,389,890.40","152,389,890.40","Consumer Discretionary","BBM4S68","US90130A1016","NASDAQ"
"MCK","MCKESSON CORP","Equity","0.16","150.13","1,014,959.00","152,375,794.67","152,375,794.67","Health Care","2378534","US58155Q1031","New York Stock Exchange Inc."
"DE","DEERE & CO","Equity","0.16","109.49","1,391,647.00","152,371,430.03","152,371,430.03","Industrials","2261203","US2441991054","New York Stock Exchange Inc."
"PXD","PIONEER NATURAL RESOURCE","Equity","0.16","185.97","816,305.00","151,808,240.85","151,808,240.85","Energy","2690830","US7237871071","New York Stock Exchange Inc."
"HUM","HUMANA INC","Equity","0.15","211.25","717,525.00","151,577,156.25","151,577,156.25","Health Care","2445063","US4448591028","New York Stock Exchange Inc."
"ATVI","ACTIVISION BLIZZARD INC","Equity","0.15","45.13","3,287,863.00","148,381,257.19","148,381,257.19","Information Technology","2575818","US00507V1098","NASDAQ"
"VLO","VALERO ENERGY CORP","Equity","0.15","67.95","2,171,934.00","147,582,915.30","147,582,915.30","Energy","2041364","US91913Y1001","New York Stock Exchange Inc."
"INTU","INTUIT INC","Equity","0.15","125.44","1,173,278.00","147,175,992.32","147,175,992.32","Information Technology","2459020","US4612021034","NASDAQ"
"APD","AIR PRODUCTS AND CHEMICALS INC","Equity","0.15","140.47","1,043,174.00","146,534,651.78","146,534,651.78","Materials","2011602","US0091581068","New York Stock Exchange Inc."
"LYB","LYONDELLBASELL INDUSTRIES NV CLASS","Equity","0.15","91.24","1,603,326.00","146,287,464.24","146,287,464.24","Materials","B3SPXZ3","NL0009434992","New York Stock Exchange Inc."
"AON","AON PLC","Equity","0.15","115.65","1,261,475.00","145,889,583.75","145,889,583.75","Financials","B5BT0K0","GB00B5BT0K07","New York Stock Exchange Inc."
"ALL","ALLSTATE CORP","Equity","0.15","82.16","1,763,323.00","144,874,617.68","144,874,617.68","Financials","2019952","US0200021014","New York Stock Exchange Inc."
"KR","KROGER","Equity","0.15","31.80","4,540,170.00","144,377,406.00","144,377,406.00","Consumer Staples","2497406","US5010441013","New York Stock Exchange Inc."
"WM","WASTE MANAGEMENT INC","Equity","0.15","73.32","1,957,147.00","143,498,018.04","143,498,018.04","Industrials","2937667","US94106L1098","New York Stock Exchange Inc."
"HPQ","HP INC","Equity","0.15","17.37","8,233,786.00","143,020,862.82","143,020,862.82","Information Technology","BYX4D52","US40434L1052","New York Stock Exchange Inc."
"AFL","AFLAC INC","Equity","0.15","72.35","1,964,475.00","142,129,766.25","142,129,766.25","Financials","2026361","US0010551028","New York Stock Exchange Inc."
"ALXN","ALEXION PHARMACEUTICALS INC","Equity","0.14","131.25","1,079,360.00","141,666,000.00","141,666,000.00","Health Care","2036070","US0153511094","NASDAQ"
"STI","SUNTRUST BANKS INC","Equity","0.14","59.49","2,354,300.00","140,057,307.00","140,057,307.00","Financials","2860990","US8679141031","New York Stock Exchange Inc."
"STT","STATE STREET CORP","Equity","0.14","79.71","1,741,197.00","138,790,812.87","138,790,812.87","Financials","2842040","US8574771031","New York Stock Exchange Inc."
"ISRG","INTUITIVE SURGICAL INC","Equity","0.14","737.00","185,901.00","137,009,037.00","137,009,037.00","Health Care","2871301","US46120E6023","NASDAQ"
"SYF","SYNCHRONY FINANCIAL","Equity","0.14","36.24","3,762,344.00","136,347,346.56","136,347,346.56","Financials","BP96PS6","US87165B1035","New York Stock Exchange Inc."
"REGN","REGENERON PHARMACEUTICALS INC","Equity","0.14","373.50","363,474.00","135,757,539.00","135,757,539.00","Health Care","2730190","US75886F1075","NASDAQ"
"STZ","CONSTELLATION BRANDS INC CLASS A","Equity","0.14","158.81","854,579.00","135,715,690.99","135,715,690.99","Consumer Staples","2170473","US21036P1084","New York Stock Exchange Inc."
"DFS","DISCOVER FINANCIAL SERVICES","Equity","0.14","71.14","1,892,081.00","134,602,642.34","134,602,642.34","Financials","B1YLC43","US2547091080","New York Stock Exchange Inc."
"MAR","MARRIOTT INTERNATIONAL INC CLASS A","Equity","0.14","86.99","1,541,817.00","134,122,660.83","134,122,660.83","Consumer Discretionary","2210614","US5719032022","NASDAQ"
"SRE","SEMPRA ENERGY","Equity","0.14","110.29","1,203,718.00","132,758,058.22","132,758,058.22","Utilities","2138158","US8168511090","New York Stock Exchange Inc."
"ROST","ROSS STORES INC","Equity","0.13","68.58","1,909,856.00","130,977,924.48","130,977,924.48","Consumer Discretionary","2746711","US7782961038","NASDAQ"
"FIS","FIDELITY NATIONAL INFORMATION SERV","Equity","0.13","82.27","1,579,544.00","129,949,084.88","129,949,084.88","Information Technology","2769796","US31620M1062","New York Stock Exchange Inc."
"PLD","PROLOGIS REIT INC","Equity","0.13","51.05","2,541,813.00","129,759,553.65","129,759,553.65","Real Estate","B44WZD7","US74340W1036","New York Stock Exchange Inc."
"ADM","ARCHER DANIELS MIDLAND","Equity","0.13","46.97","2,761,380.00","129,702,018.60","129,702,018.60","Consumer Staples","2047317","US0394831020","New York Stock Exchange Inc."
"PPG","PPG INDUSTRIES INC","Equity","0.13","102.43","1,263,722.00","129,443,044.46","129,443,044.46","Materials","2698470","US6935061076","New York Stock Exchange Inc."
"EQIX","EQUINIX REIT INC","Equity","0.13","376.07","343,273.00","129,094,677.11","129,094,677.11","Real Estate","BVLZX12","US29444U7000","NASDAQ"
"TEL","TE CONNECTIVITY LTD","Equity","0.13","74.47","1,711,866.00","127,482,661.02","127,482,661.02","Information Technology","B62B7C3","CH0102993182","New York Stock Exchange Inc."
"SYY","SYSCO CORP","Equity","0.13","52.72","2,413,816.00","127,256,379.52","127,256,379.52","Consumer Staples","2868165","US8718291078","New York Stock Exchange Inc."
"ZTS","ZOETIS INC CLASS A","Equity","0.13","53.31","2,378,772.00","126,812,335.32","126,812,335.32","Health Care","B95WG16","US98978V1035","New York Stock Exchange Inc."
"USD","USD CASH","Cash","0.13","100.00","126,678,948.00","126,678,948.05","126,678,948.05","Cash and/or Derivatives","-","-","-"
"GLW","CORNING INC","Equity","0.13","27.61","4,582,378.00","126,519,456.58","126,519,456.58","Information Technology","2224701","US2193501051","New York Stock Exchange Inc."
"MPC","MARATHON PETROLEUM CORP","Equity","0.13","49.60","2,542,662.00","126,116,035.20","126,116,035.20","Energy","B3K3L40","US56585A1025","New York Stock Exchange Inc."
"EA","ELECTRONIC ARTS INC","Equity","0.13","86.50","1,450,925.00","125,505,012.50","125,505,012.50","Information Technology","2310194","US2855121099","NASDAQ"
"CAH","CARDINAL HEALTH INC","Equity","0.13","81.37","1,538,975.00","125,226,395.75","125,226,395.75","Health Care","2175672","US14149Y1082","New York Stock Exchange Inc."
"EIX","EDISON INTERNATIONAL","Equity","0.13","79.74","1,569,804.00","125,176,170.96","125,176,170.96","Utilities","2829515","US2810201077","New York Stock Exchange Inc."
"MTB","M&T BANK CORP","Equity","0.13","166.97","743,431.00","124,130,674.07","124,130,674.07","Financials","2340168","US55261F1049","New York Stock Exchange Inc."
"CBS","CBS CORP- CLASS B","Equity","0.13","65.92","1,879,998.00","123,929,468.16","123,929,468.16","Consumer Discretionary","B0SRLH6","US1248572026","New York Stock Exchange Inc."
"ORLY","OREILLY AUTOMOTIVE INC","Equity","0.13","271.71","455,193.00","123,680,490.03","123,680,490.03","Consumer Discretionary","B65LWX6","US67103H1077","NASDAQ"
"HCN","WELLTOWER INC","Equity","0.13","70.38","1,738,336.00","122,344,087.68","122,344,087.68","Real Estate","BYVYHH4","US95040Q1040","New York Stock Exchange Inc."
"BHI","BAKER HUGHES INC","Equity","0.12","60.28","2,026,899.00","122,181,471.72","122,181,471.72","Energy","2072085","US0572241075","New York Stock Exchange Inc."
"HCA","HCA HOLDINGS INC","Equity","0.12","87.24","1,399,587.00","122,099,969.88","122,099,969.88","Health Care","B4MGBG6","US40412C1018","New York Stock Exchange Inc."
"AVB","AVALONBAY COMMUNITIES REIT INC","Equity","0.12","183.78","661,816.00","121,628,544.48","121,628,544.48","Real Estate","2131179","US0534841012","New York Stock Exchange Inc."
"WY","WEYERHAEUSER REIT","Equity","0.12","33.72","3,605,159.00","121,565,961.48","121,565,961.48","Real Estate","2958936","US9621661043","New York Stock Exchange Inc."
"ADI","ANALOG DEVICES INC","Equity","0.12","81.93","1,483,170.00","121,516,118.10","121,516,118.10","Information Technology","2032067","US0326541051","NASDAQ"
"PPL","PPL CORP","Equity","0.12","36.88","3,270,143.00","120,602,873.84","120,602,873.84","Utilities","2680905","US69351T1060","New York Stock Exchange Inc."
"FISV","FISERV INC","Equity","0.12","115.40","1,042,444.00","120,298,037.60","120,298,037.60","Information Technology","2342034","US3377381088","NASDAQ"
"SHW","SHERWIN WILLIAMS","Equity","0.12","308.54","387,481.00","119,553,387.74","119,553,387.74","Materials","2804211","US8243481061","New York Stock Exchange Inc."
"BAX","BAXTER INTERNATIONAL INC","Equity","0.12","50.92","2,342,381.00","119,274,040.52","119,274,040.52","Health Care","2085102","US0718131099","New York Stock Exchange Inc."
"ILMN","ILLUMINA INC","Equity","0.12","167.40","707,156.00","118,377,914.40","118,377,914.40","Health Care","2613990","US4523271090","NASDAQ"
"MU","MICRON TECHNOLOGY INC","Equity","0.12","23.44","5,012,135.00","117,484,444.40","117,484,444.40","Information Technology","2588184","US5951121038","NASDAQ"
"AAL","AMERICAN AIRLINES GROUP INC","Equity","0.12","46.36","2,484,876.00","115,198,851.36","115,198,851.36","Industrials","BCV7KT2","US02376R1023","NASDAQ"
"NWL","NEWELL BRANDS INC","Equity","0.12","49.03","2,325,343.00","114,011,567.29","114,011,567.29","Consumer Discretionary","2635701","US6512291062","New York Stock Exchange Inc."
"ED","CONSOLIDATED EDISON INC","Equity","0.12","77.04","1,468,786.00","113,155,273.44","113,155,273.44","Utilities","2216850","US2091151041","New York Stock Exchange Inc."
"PCAR","PACCAR INC","Equity","0.12","66.81","1,690,192.00","112,921,727.52","112,921,727.52","Industrials","2665861","US6937181088","NASDAQ"
"ZBH","ZIMMER BIOMET HOLDINGS INC","Equity","0.12","117.08","964,453.00","112,918,157.24","112,918,157.24","Health Care","2783815","US98956P1021","New York Stock Exchange Inc."
"CCL","CARNIVAL CORP","Equity","0.11","55.95","2,010,321.00","112,477,459.95","112,477,459.95","Consumer Discretionary","2523044","PA1436583006","New York Stock Exchange Inc."
"PEG","PUBLIC SERVICE ENTERPRISE GROUP IN","Equity","0.11","45.98","2,439,742.00","112,179,337.16","112,179,337.16","Utilities","2707677","US7445731067","New York Stock Exchange Inc."
"INCY","INCYTE CORP","Equity","0.11","133.10","841,135.00","111,955,068.50","111,955,068.50","Health Care","2471950","US45337C1027","NASDAQ"
"WMB","WILLIAMS INC","Equity","0.11","28.34","3,903,920.00","110,637,092.80","110,637,092.80","Energy","2967181","US9694571004","New York Stock Exchange Inc."
"VTR","VENTAS REIT INC","Equity","0.11","65.05","1,697,658.00","110,432,652.90","110,432,652.90","Real Estate","2927925","US92276F1003","New York Stock Exchange Inc."
"EQR","EQUITY RESIDENTIAL REIT","Equity","0.11","63.07","1,748,017.00","110,247,432.19","110,247,432.19","Real Estate","2319157","US29476L1070","New York Stock Exchange Inc."
"CMI","CUMMINS INC","Equity","0.11","148.49","741,453.00","110,098,355.97","110,098,355.97","Industrials","2240202","US2310211063","New York Stock Exchange Inc."
"YUM","YUM BRANDS INC","Equity","0.11","65.32","1,666,726.00","108,870,542.32","108,870,542.32","Consumer Discretionary","2098876","US9884981013","New York Stock Exchange Inc."
"PGR","PROGRESSIVE CORP","Equity","0.11","39.18","2,773,920.00","108,682,185.60","108,682,185.60","Financials","2705024","US7433151039","New York Stock Exchange Inc."
"DVN","DEVON ENERGY CORP","Equity","0.11","43.36","2,502,897.00","108,525,613.92","108,525,613.92","Energy","2480677","US25179M1036","New York Stock Exchange Inc."
"VRTX","VERTEX PHARMACEUTICALS INC","Equity","0.11","90.62","1,195,847.00","108,367,655.14","108,367,655.14","Health Care","2931034","US92532F1003","NASDAQ"
"BLKFDS","BLK CSH FND TREASURY SL AGENCY","Money Market","0.11","1.00","106,894,331.00","106,894,330.79","106,894,330.79","Cash and/or Derivatives","-","US0669224778","-"
"XEL","XCEL ENERGY INC","Equity","0.11","43.71","2,428,112.00","106,132,775.52","106,132,775.52","Utilities","2614807","US98389B1008","New York Stock Exchange Inc."
"WDC","WESTERN DIGITAL CORP","Equity","0.11","76.88","1,373,177.00","105,569,847.76","105,569,847.76","Information Technology","2954699","US9581021055","NASDAQ"
"IP","INTERNATIONAL PAPER","Equity","0.11","52.70","1,965,708.00","103,592,811.60","103,592,811.60","Materials","2465254","US4601461035","New York Stock Exchange Inc."
"BXP","BOSTON PROPERTIES REIT INC","Equity","0.11","139.03","741,920.00","103,149,137.60","103,149,137.60","Real Estate","2019479","US1011211018","New York Stock Exchange Inc."
"UAL","UNITED CONTINENTAL HOLDINGS INC","Equity","0.10","74.09","1,384,036.00","102,543,227.24","102,543,227.24","Industrials","B4QG225","US9100471096","New York Stock Exchange Inc."
"ROP","ROPER TECHNOLOGIES INC","Equity","0.10","209.20","489,261.00","102,353,401.20","102,353,401.20","Industrials","2749602","US7766961061","New York Stock Exchange Inc."
"AZO","AUTOZONE INC","Equity","0.10","736.55","138,631.00","102,108,663.05","102,108,663.05","Consumer Discretionary","2065955","US0533321024","New York Stock Exchange Inc."
"APH","AMPHENOL CORP CLASS A","Equity","0.10","69.21","1,474,560.00","102,054,297.60","102,054,297.60","Information Technology","2145084","US0320951017","New York Stock Exchange Inc."
"AMP","AMERIPRISE FINANCE INC","Equity","0.10","131.50","757,204.00","99,572,326.00","99,572,326.00","Financials","B0J7D57","US03076C1062","New York Stock Exchange Inc."
"FITB","FIFTH THIRD BANCORP","Equity","0.10","27.44","3,618,694.00","99,296,963.36","99,296,963.36","Financials","2336747","US3167731005","NASDAQ"
"DLPH","DELPHI AUTOMOTIVE PLC","Equity","0.10","76.13","1,303,728.00","99,252,812.64","99,252,812.64","Consumer Discretionary","B783TY6","JE00B783TY65","New York Stock Exchange Inc."
"IR","INGERSOLL-RAND PLC","Equity","0.10","79.36","1,245,632.00","98,853,355.52","98,853,355.52","Industrials","B633030","IE00B6330302","New York Stock Exchange Inc."
"PH","PARKER-HANNIFIN CORP","Equity","0.10","154.84","637,738.00","98,747,351.92","98,747,351.92","Industrials","2671501","US7010941042","New York Stock Exchange Inc."
"KEY","KEYCORP","Equity","0.10","18.77","5,166,050.00","96,966,758.50","96,966,758.50","Financials","2490911","US4932671088","New York Stock Exchange Inc."
"EW","EDWARDS LIFESCIENCES CORP","Equity","0.10","94.04","1,028,432.00","96,713,745.28","96,713,745.28","Health Care","2567116","US28176E1082","New York Stock Exchange Inc."
"OMC","OMNICOM GROUP INC","Equity","0.10","85.10","1,127,549.00","95,954,419.90","95,954,419.90","Consumer Discretionary","2279303","US6819191064","New York Stock Exchange Inc."
"APA","APACHE CORP","Equity","0.10","52.59","1,813,849.00","95,390,318.91","95,390,318.91","Energy","2043962","US0374111054","New York Stock Exchange Inc."
"NUE","NUCOR CORP","Equity","0.10","62.57","1,521,728.00","95,214,520.96","95,214,520.96","Materials","2651086","US6703461052","New York Stock Exchange Inc."
"PAYX","PAYCHEX INC","Equity","0.10","61.42","1,549,891.00","95,194,305.22","95,194,305.22","Information Technology","2674458","US7043261079","NASDAQ"
"ROK","ROCKWELL AUTOMATION INC","Equity","0.10","151.10","618,141.00","93,401,105.10","93,401,105.10","Industrials","2754060","US7739031091","New York Stock Exchange Inc."
"CXO","CONCHO RESOURCES INC","Equity","0.09","132.45","700,004.00","92,715,529.80","92,715,529.80","Energy","B1YWRK7","US20605P1012","New York Stock Exchange Inc."
"LRCX","LAM RESEARCH CORP","Equity","0.09","118.54","780,017.00","92,463,215.18","92,463,215.18","Information Technology","2502247","US5128071082","NASDAQ"
"SWK","STANLEY BLACK & DECKER INC","Equity","0.09","127.15","727,006.00","92,438,812.90","92,438,812.90","Industrials","B3Q2FJ4","US8545021011","New York Stock Exchange Inc."
"MYL","MYLAN NV","Equity","0.09","41.85","2,199,488.00","92,048,572.80","92,048,572.80","Health Care","BVFMFG8","NL0011031208","NASDAQ"
"CFG","CITIZENS FINANCIAL GROUP INC","Equity","0.09","37.37","2,457,268.00","91,828,105.16","91,828,105.16","Financials","BQRX1X3","US1746101054","New York Stock Exchange Inc."
"WEC","WEC ENERGY GROUP INC","Equity","0.09","60.27","1,508,666.00","90,927,299.82","90,927,299.82","Utilities","BYY8XK8","US92939U1060","New York Stock Exchange Inc."
"K","KELLOGG","Equity","0.09","74.07","1,219,167.00","90,303,699.69","90,303,699.69","Consumer Staples","2486813","US4878361082","New York Stock Exchange Inc."
"VNO","VORNADO REALTY TRUST REIT TRUST","Equity","0.09","109.87","821,902.00","90,302,372.74","90,302,372.74","Real Estate","2933632","US9290421091","New York Stock Exchange Inc."
"RF","REGIONS FINANCIAL CORP","Equity","0.09","15.27","5,897,418.00","90,053,572.86","90,053,572.86","Financials","B01R311","US7591EP1005","New York Stock Exchange Inc."
"MCO","MOODYS CORP","Equity","0.09","111.37","800,096.00","89,106,691.52","89,106,691.52","Financials","2252058","US6153691059","New York Stock Exchange Inc."
"ES","EVERSOURCE ENERGY","Equity","0.09","58.66","1,516,263.00","88,943,987.58","88,943,987.58","Utilities","BVVN4Q8","US30040W1080","New York Stock Exchange Inc."
"DG","DOLLAR GENERAL CORP","Equity","0.09","73.02","1,218,020.00","88,939,820.40","88,939,820.40","Consumer Discretionary","B5B1S13","US2566771059","New York Stock Exchange Inc."
"NTRS","NORTHERN TRUST CORP TRUST","Equity","0.09","87.35","1,017,497.00","88,878,362.95","88,878,362.95","Financials","2648668","US6658591044","NASDAQ"
"EL","ESTEE LAUDER INC CLASS A","Equity","0.09","82.85","1,068,834.00","88,552,896.90","88,552,896.90","Consumer Staples","2320524","US5184391044","New York Stock Exchange Inc."
"HIG","HARTFORD FINANCIAL SERVICES GROUP","Equity","0.09","48.89","1,809,816.00","88,481,904.24","88,481,904.24","Financials","2476193","US4165151048","New York Stock Exchange Inc."
"TAP","MOLSON COORS BREWING CLASS B","Equity","0.09","100.39","880,714.00","88,414,878.46","88,414,878.46","Consumer Staples","B067BM3","US60871R2094","New York Stock Exchange Inc."
"DLTR","DOLLAR TREE INC","Equity","0.09","76.68","1,139,679.00","87,390,585.72","87,390,585.72","Consumer Discretionary","2272476","US2567461080","NASDAQ"
"TSN","TYSON FOODS INC CLASS A","Equity","0.09","62.56","1,392,088.00","87,089,025.28","87,089,025.28","Consumer Staples","2909730","US9024941034","New York Stock Exchange Inc."
"DTE","DTE ENERGY","Equity","0.09","101.38","857,705.00","86,954,132.90","86,954,132.90","Utilities","2280220","US2333311072","New York Stock Exchange Inc."
"NEM","NEWMONT MINING CORP","Equity","0.09","34.24","2,537,041.00","86,868,283.84","86,868,283.84","Materials","2636607","US6516391066","New York Stock Exchange Inc."
"BCR","C R BARD INC","Equity","0.09","245.24","351,447.00","86,188,862.28","86,188,862.28","Health Care","2077905","US0673831097","New York Stock Exchange Inc."
"SYMC","SYMANTEC CORP","Equity","0.09","28.57","2,985,185.00","85,286,735.45","85,286,735.45","Information Technology","2861078","US8715031089","NASDAQ"
"FCX","FREEPORT MCMORAN INC","Equity","0.09","13.40","6,341,303.00","84,973,460.20","84,973,460.20","Materials","2352118","US35671D8570","New York Stock Exchange Inc."
"SWKS","SKYWORKS SOLUTIONS INC","Equity","0.09","94.81","894,387.00","84,796,831.47","84,796,831.47","Information Technology","2961053","US83088M1027","NASDAQ"
"CLX","CLOROX","Equity","0.09","136.81","618,664.00","84,639,421.84","84,639,421.84","Consumer Staples","2204026","US1890541097","New York Stock Exchange Inc."
"TROW","T ROWE PRICE GROUP INC","Equity","0.08","71.21","1,166,467.00","83,064,115.07","83,064,115.07","Financials","2702337","US74144T1088","NASDAQ"
"VFC","VF CORP","Equity","0.08","52.45","1,582,050.00","82,978,522.50","82,978,522.50","Consumer Discretionary","2928683","US9182041080","New York Stock Exchange Inc."
"FTV","FORTIVE CORP","Equity","0.08","57.65","1,437,887.00","82,894,185.55","82,894,185.55","Industrials","BYT3MK1","US34959J1088","New York Stock Exchange Inc."
"DPS","DR PEPPER SNAPPLE GROUP INC","Equity","0.08","93.44","886,709.00","82,854,088.96","82,854,088.96","Consumer Staples","B2QW0Z8","US26138E1091","New York Stock Exchange Inc."
"DLR","DIGITAL REALTY TRUST REIT INC TRUS","Equity","0.08","108.00","759,706.00","82,048,248.00","82,048,248.00","Real Estate","B03GQS4","US2538681030","New York Stock Exchange Inc."
"CAG","CONAGRA BRANDS INC","Equity","0.08","41.21","1,988,050.00","81,927,540.50","81,927,540.50","Consumer Staples","2215460","US2058871029","New York Stock Exchange Inc."
"ADSK","AUTODESK INC","Equity","0.08","86.30","946,072.00","81,646,013.60","81,646,013.60","Information Technology","2065159","US0527691069","NASDAQ"
"MNST","MONSTER BEVERAGE CORP","Equity","0.08","41.44","1,937,935.00","80,308,026.40","80,308,026.40","Consumer Staples","BZ07BW4","US61174X1090","NASDAQ"
"CERN","CERNER CORP","Equity","0.08","55.04","1,456,809.00","80,182,767.36","80,182,767.36","Health Care","2185284","US1567821046","NASDAQ"
"PFG","PRINCIPAL FINANCIAL GROUP INC","Equity","0.08","62.54","1,278,850.00","79,979,279.00","79,979,279.00","Financials","2803014","US74251V1026","New York Stock Exchange Inc."
"LVLT","LEVEL COMMUNICATIONS INC","Equity","0.08","57.25","1,392,533.00","79,722,514.25","79,722,514.25","Telecommunications","B5LL299","US52729N3089","New York Stock Exchange Inc."
"WLTW","WILLIS TOWERS WATSON PLC","Equity","0.08","128.43","620,517.00","79,692,998.31","79,692,998.31","Financials","BDB6Q21","IE00BDB6Q211","NASDAQ"
"A","AGILENT TECHNOLOGIES INC","Equity","0.08","51.30","1,550,691.00","79,550,448.30","79,550,448.30","Health Care","2520153","US00846U1016","New York Stock Exchange Inc."
"SJM","JM SMUCKER","Equity","0.08","141.73","556,625.00","78,890,461.25","78,890,461.25","Consumer Staples","2951452","US8326964058","New York Stock Exchange Inc."
"MJN","MEAD JOHNSON NUTRITION","Equity","0.08","87.79","882,832.00","77,503,821.28","77,503,821.28","Consumer Staples","B4W9F29","US5828391061","New York Stock Exchange Inc."
"RCL","ROYAL CARIBBEAN CRUISES LTD","Equity","0.08","96.10","800,037.00","76,883,555.70","76,883,555.70","Consumer Discretionary","2754907","LR0008862868","New York Stock Exchange Inc."
"LNC","LINCOLN NATIONAL CORP","Equity","0.08","70.16","1,094,320.00","76,777,491.20","76,777,491.20","Financials","2516378","US5341871094","New York Stock Exchange Inc."
"VMC","VULCAN MATERIALS","Equity","0.08","120.61","636,155.00","76,726,654.55","76,726,654.55","Materials","2931205","US9291601097","New York Stock Exchange Inc."
"ULTA","ULTA BEAUTY INC","Equity","0.08","273.43","280,236.00","76,624,929.48","76,624,929.48","Consumer Discretionary","B28TS42","US90384S3031","NASDAQ"
"EFX","EQUIFAX INC","Equity","0.08","131.11","578,550.00","75,853,690.50","75,853,690.50","Industrials","2319146","US2944291051","New York Stock Exchange Inc."
"O","REALTY INCOME REIT CORP","Equity","0.08","61.28","1,236,120.00","75,749,433.60","75,749,433.60","Real Estate","2724193","US7561091049","New York Stock Exchange Inc."
"MCHP","MICROCHIP TECHNOLOGY INC","Equity","0.08","72.52","1,043,856.00","75,700,437.12","75,700,437.12","Information Technology","2592174","US5950171042","NASDAQ"
"LLTC","LINEAR TECHNOLOGY CORP","Equity","0.08","64.58","1,161,209.00","74,990,877.22","74,990,877.22","Information Technology","2516839","US5356781063","NASDAQ"
"NBL","NOBLE ENERGY INC","Equity","0.08","36.41","2,049,161.00","74,609,952.01","74,609,952.01","Energy","2640761","US6550441058","New York Stock Exchange Inc."
"ESS","ESSEX PROPERTY TRUST REIT INC","Equity","0.08","234.70","313,168.00","73,500,529.60","73,500,529.60","Real Estate","2316619","US2971781057","New York Stock Exchange Inc."
"HBAN","HUNTINGTON BANCSHARES INC","Equity","0.07","14.14","5,185,419.00","73,321,824.66","73,321,824.66","Financials","2445966","US4461501045","NASDAQ"
"HCP","HCP REIT INC","Equity","0.07","32.79","2,235,180.00","73,291,552.20","73,291,552.20","Real Estate","2417578","US40414L1098","New York Stock Exchange Inc."
"ABC","AMERISOURCEBERGEN CORP","Equity","0.07","91.51","799,577.00","73,169,291.27","73,169,291.27","Health Care","2795393","US03073E1055","New York Stock Exchange Inc."
"NOV","NATIONAL OILWELL VARCO INC","Equity","0.07","40.42","1,805,495.00","72,978,107.90","72,978,107.90","Energy","2624486","US6370711011","New York Stock Exchange Inc."
"HSY","HERSHEY FOODS","Equity","0.07","108.35","671,035.00","72,706,642.25","72,706,642.25","Consumer Staples","2422806","US4278661081","New York Stock Exchange Inc."
"FTI","TECHNIPFMC PLC","Equity","0.07","32.32","2,244,054.00","72,527,825.28","72,527,825.28","Energy","BDSFG98","GB00BDSFG982","New York Stock Exchange Inc."
"VIAB","VIACOM INC CLASS B","Equity","0.07","43.45","1,660,486.00","72,148,116.70","72,148,116.70","Consumer Discretionary","B0SRLF4","US92553P2011","NASDAQ"
"RHT","RED HAT INC","Equity","0.07","82.81","865,672.00","71,686,298.32","71,686,298.32","Information Technology","2447218","US7565771026","New York Stock Exchange Inc."
"BEN","FRANKLIN RESOURCES INC","Equity","0.07","43.04","1,656,743.00","71,306,218.72","71,306,218.72","Financials","2350684","US3546131018","New York Stock Exchange Inc."
"NLSN","NIELSEN HOLDINGS PLC","Equity","0.07","44.36","1,606,037.00","71,243,801.32","71,243,801.32","Industrials","BWFY550","GB00BWFY5505","New York Stock Exchange Inc."
"XLNX","XILINX INC","Equity","0.07","58.82","1,207,092.00","71,001,151.44","71,001,151.44","Information Technology","2985677","US9839191015","NASDAQ"
"XRAY","DENTSPLY SIRONA INC","Equity","0.07","63.52","1,114,222.00","70,775,381.44","70,775,381.44","Health Care","BYNPPC6","US24906P1093","NASDAQ"
"LH","LABORATORY CORPORATION OF AMERICA","Equity","0.07","142.26","496,335.00","70,608,617.10","70,608,617.10","Health Care","2586122","US50540R4092","New York Stock Exchange Inc."
"GGP","GGP INC","Equity","0.07","24.86","2,790,227.00","69,365,043.22","69,365,043.22","Real Estate","BYMYV82","US36174X1019","New York Stock Exchange Inc."
"FAST","FASTENAL","Equity","0.07","50.03","1,381,643.00","69,123,599.29","69,123,599.29","Industrials","2332262","US3119001044","NASDAQ"
"RSG","REPUBLIC SERVICES INC","Equity","0.07","61.95","1,114,410.00","69,037,699.50","69,037,699.50","Industrials","2262530","US7607591002","New York Stock Exchange Inc."
"EXPE","EXPEDIA INC","Equity","0.07","119.04","576,152.00","68,585,134.08","68,585,134.08","Consumer Discretionary","B748CK2","US30212P3038","NASDAQ"
"FOX","TWENTY-FIRST CENTURY FOX INC CLASS","Equity","0.07","29.35","2,328,420.00","68,339,127.00","68,339,127.00","Consumer Discretionary","BBM4S80","US90130A2006","NASDAQ"
"MHK","MOHAWK INDUSTRIES INC","Equity","0.07","226.36","301,403.00","68,225,583.08","68,225,583.08","Consumer Discretionary","2598699","US6081901042","New York Stock Exchange Inc."
