iShares Core S&P 500 ETF
Inception Date,"May 15, 2000"
Fund Holdings as of,"Aug 31, 2017"
Total Net Assets,"124,393,508,123.36"
Shares Outstanding,"499,300,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"EBAY","EBAY INC","Equity","0.17","36.13","5,888,417.00","212,748,506.21","212,748,506.21","Information Technology","2293819","US2786421030","NASDAQ"
"AEP","AMERICAN ELECTRIC POWER INC","Equity","0.17","73.63","2,888,476.00","212,678,487.88","212,678,487.88","Utilities","2026242","US0255371017","New York Stock Exchange Inc."
"PCG","PG&E CORP","Equity","0.17","70.38","2,992,643.00","210,622,214.34","210,622,214.34","Utilities","2689560","US69331C1080","New York Stock Exchange Inc."
"EXC","EXELON CORP","Equity","0.17","37.87","5,448,519.00","206,335,414.53","206,335,414.53","Utilities","2670519","US30161N1019","New York Stock Exchange Inc."
"NSC","NORFOLK SOUTHERN CORP","Equity","0.16","120.52","1,704,575.00","205,435,379.00","205,435,379.00","Industrials","2641894","US6558441084","New York Stock Exchange Inc."
"ECL","ECOLAB INC","Equity","0.16","133.30","1,536,135.00","204,766,795.50","204,766,795.50","Materials","2304227","US2788651006","New York Stock Exchange Inc."
"DAL","DELTA AIR LINES INC","Equity","0.16","47.19","4,314,587.00","203,605,360.53","203,605,360.53","Industrials","B1W9D46","US2473617023","New York Stock Exchange Inc."
"INTU","INTUIT INC","Equity","0.16","141.45","1,426,672.00","201,802,754.40","201,802,754.40","Information Technology","2459020","US4612021034","NASDAQ"
"STZ","CONSTELLATION BRANDS INC CLASS A","Equity","0.16","200.10","1,004,639.00","201,028,263.90","201,028,263.90","Consumer Staples","2170473","US21036P1084","New York Stock Exchange Inc."
"DE","DEERE","Equity","0.16","115.93","1,728,150.00","200,344,429.50","200,344,429.50","Industrials","2261203","US2441991054","New York Stock Exchange Inc."
"TRV","TRAVELERS COMPANIES INC","Equity","0.16","121.18","1,643,898.00","199,207,559.64","199,207,559.64","Financials","2769503","US89417E1091","New York Stock Exchange Inc."
"HAL","HALLIBURTON","Equity","0.16","38.97","5,107,333.00","199,032,767.01","199,032,767.01","Energy","2405302","US4062161017","New York Stock Exchange Inc."
"PLD","PROLOGIS REIT INC","Equity","0.16","63.36","3,114,293.00","197,321,604.48","197,321,604.48","Real Estate","B44WZD7","US74340W1036","New York Stock Exchange Inc."
"MU","MICRON TECHNOLOGY INC","Equity","0.16","31.97","6,094,002.00","194,825,243.94","194,825,243.94","Information Technology","2588184","US5951121038","NASDAQ"
"ALL","ALLSTATE CORP","Equity","0.16","90.50","2,145,258.00","194,145,849.00","194,145,849.00","Financials","2019952","US0200021014","New York Stock Exchange Inc."
"AFL","AFLAC INC","Equity","0.15","82.55","2,325,563.00","191,975,225.65","191,975,225.65","Financials","2026361","US0010551028","New York Stock Exchange Inc."
"STT","STATE STREET CORP","Equity","0.15","92.49","2,072,358.00","191,672,391.42","191,672,391.42","Financials","2842040","US8574771031","New York Stock Exchange Inc."
"MAR","MARRIOTT INTERNATIONAL INC CLASS A","Equity","0.15","103.58","1,820,707.00","188,588,831.06","188,588,831.06","Consumer Discretionary","2210614","US5719032022","NASDAQ"
"ETN","EATON PLC","Equity","0.15","71.76","2,626,651.00","188,488,475.76","188,488,475.76","Industrials","B8KQN82","IE00B8KQN827","New York Stock Exchange Inc."
"ALXN","ALEXION PHARMACEUTICALS INC","Equity","0.15","142.41","1,320,334.00","188,028,764.94","188,028,764.94","Health Care","2036070","US0153511094","NASDAQ"
"HPQ","HP INC","Equity","0.15","19.08","9,852,688.00","187,989,287.04","187,989,287.04","Information Technology","BYX4D52","US40434L1052","New York Stock Exchange Inc."
"APD","AIR PRODUCTS AND CHEMICALS INC","Equity","0.15","145.37","1,278,692.00","185,883,456.04","185,883,456.04","Materials","2011602","US0091581068","New York Stock Exchange Inc."
"MCK","MCKESSON CORP","Equity","0.15","149.31","1,237,933.00","184,835,776.23","184,835,776.23","Health Care","2378534","US58155Q1031","New York Stock Exchange Inc."
"LUV","SOUTHWEST AIRLINES","Equity","0.15","52.14","3,544,153.00","184,792,137.42","184,792,137.42","Industrials","2831543","US8447411088","New York Stock Exchange Inc."
"WM","WASTE MANAGEMENT INC","Equity","0.15","77.11","2,381,411.00","183,630,602.21","183,630,602.21","Industrials","2937667","US94106L1098","New York Stock Exchange Inc."
"PSA","PUBLIC STORAGE REIT","Equity","0.14","205.34","878,087.00","180,306,384.58","180,306,384.58","Real Estate","2852533","US74460D1090","New York Stock Exchange Inc."
"FIS","FIDELITY NATIONAL INFORMATION SERV","Equity","0.14","92.92","1,936,774.00","179,965,040.08","179,965,040.08","Information Technology","2769796","US31620M1062","New York Stock Exchange Inc."
"ZTS","ZOETIS INC CLASS A","Equity","0.14","62.70","2,870,110.00","179,955,897.00","179,955,897.00","Health Care","B95WG16","US98978V1035","New York Stock Exchange Inc."
"GIS","GENERAL MILLS INC","Equity","0.14","53.26","3,378,328.00","179,929,749.28","179,929,749.28","Consumer Staples","2367026","US3703341046","New York Stock Exchange Inc."
"ADI","ANALOG DEVICES INC","Equity","0.14","83.67","2,150,303.00","179,915,852.01","179,915,852.01","Information Technology","2032067","US0326541051","NASDAQ"
"VLO","VALERO ENERGY CORP","Equity","0.14","68.10","2,631,147.00","179,181,110.70","179,181,110.70","Energy","2041364","US91913Y1001","New York Stock Exchange Inc."
"BAX","BAXTER INTERNATIONAL INC","Equity","0.14","62.04","2,868,120.00","177,938,164.80","177,938,164.80","Health Care","2085102","US0718131099","New York Stock Exchange Inc."
"TGT","TARGET CORP","Equity","0.14","54.53","3,238,191.00","176,578,555.23","176,578,555.23","Consumer Discretionary","2259101","US87612E1064","New York Stock Exchange Inc."
"HPE","HEWLETT PACKARD ENTERPRISE","Equity","0.14","18.06","9,735,865.00","175,829,721.90","175,829,721.90","Information Technology","BYVYWS0","US42824C1099","New York Stock Exchange Inc."
"ILMN","ILLUMINA INC","Equity","0.14","204.46","858,750.00","175,580,025.00","175,580,025.00","Health Care","2613990","US4523271090","NASDAQ"
"LYB","LYONDELLBASELL INDUSTRIES NV CLASS","Equity","0.14","90.59","1,931,467.00","174,971,595.53","174,971,595.53","Materials","B3SPXZ3","NL0009434992","New York Stock Exchange Inc."
"SRE","SEMPRA ENERGY","Equity","0.14","117.93","1,472,981.00","173,708,649.33","173,708,649.33","Utilities","2138158","US8168511090","New York Stock Exchange Inc."
"CCL","CARNIVAL CORP","Equity","0.14","69.48","2,458,308.00","170,803,239.84","170,803,239.84","Consumer Discretionary","2523044","PA1436583006","New York Stock Exchange Inc."
"FOXA","TWENTY FIRST CENTURY FOX INC CLASS","Equity","0.14","27.59","6,152,146.00","169,737,708.14","169,737,708.14","Consumer Discretionary","BBM4S68","US90130A1016","NASDAQ"
"TEL","TE CONNECTIVITY LTD","Equity","0.13","79.60","2,076,359.00","165,278,176.40","165,278,176.40","Information Technology","B62B7C3","CH0102993182","New York Stock Exchange Inc."
"SHW","SHERWIN WILLIAMS","Equity","0.13","339.27","476,328.00","161,603,800.56","161,603,800.56","Materials","2804211","US8243481061","New York Stock Exchange Inc."
"MPC","MARATHON PETROLEUM CORP","Equity","0.13","52.45","3,038,902.00","159,390,409.90","159,390,409.90","Energy","B3K3L40","US56585A1025","New York Stock Exchange Inc."
"PGR","PROGRESSIVE CORP","Equity","0.13","46.48","3,397,187.00","157,901,251.76","157,901,251.76","Financials","2705024","US7433151039","New York Stock Exchange Inc."
"LRCX","LAM RESEARCH CORP","Equity","0.13","165.98","948,385.00","157,412,942.30","157,412,942.30","Information Technology","2502247","US5128071082","NASDAQ"
"HCN","WELLTOWER INC","Equity","0.13","73.22","2,145,300.00","157,078,866.00","157,078,866.00","Real Estate","BYVYHH4","US95040Q1040","New York Stock Exchange Inc."
"PPL","PPL CORP","Equity","0.13","39.24","4,001,688.00","157,026,237.12","157,026,237.12","Utilities","2680905","US69351T1060","New York Stock Exchange Inc."
"PPG","PPG INDUSTRIES INC","Equity","0.13","104.32","1,498,303.00","156,302,968.96","156,302,968.96","Materials","2698470","US6935061076","New York Stock Exchange Inc."
"STI","SUNTRUST BANKS INC","Equity","0.13","55.10","2,832,130.00","156,050,363.00","156,050,363.00","Financials","2860990","US8679141031","New York Stock Exchange Inc."
"GLW","CORNING INC","Equity","0.12","28.76","5,397,205.00","155,223,615.80","155,223,615.80","Information Technology","2224701","US2193501051","New York Stock Exchange Inc."
"FISV","FISERV INC","Equity","0.12","123.71","1,243,879.00","153,880,271.09","153,880,271.09","Information Technology","2342034","US3377381088","NASDAQ"
"EIX","EDISON INTERNATIONAL","Equity","0.12","80.18","1,905,553.00","152,787,239.54","152,787,239.54","Utilities","2829515","US2810201077","New York Stock Exchange Inc."
"SYY","SYSCO CORP","Equity","0.12","52.67","2,889,465.00","152,188,121.55","152,188,121.55","Consumer Staples","2868165","US8718291078","New York Stock Exchange Inc."
"AVB","AVALONBAY COMMUNITIES REIT INC","Equity","0.12","187.73","810,306.00","152,118,745.38","152,118,745.38","Real Estate","2131179","US0534841012","New York Stock Exchange Inc."
"ED","CONSOLIDATED EDISON INC","Equity","0.12","84.27","1,794,640.00","151,234,312.80","151,234,312.80","Utilities","2216850","US2091151041","New York Stock Exchange Inc."
"DLPH","DELPHI AUTOMOTIVE PLC","Equity","0.12","96.40","1,566,775.00","151,037,110.00","151,037,110.00","Consumer Discretionary","B783TY6","JE00B783TY65","New York Stock Exchange Inc."
"WDC","WESTERN DIGITAL CORP","Equity","0.12","88.27","1,705,879.00","150,577,939.33","150,577,939.33","Information Technology","2954699","US9581021055","NASDAQ"
"YUM","YUM BRANDS INC","Equity","0.12","76.82","1,937,365.00","148,828,379.30","148,828,379.30","Consumer Discretionary","2098876","US9884981013","New York Stock Exchange Inc."
"XEL","XCEL ENERGY INC","Equity","0.12","49.50","2,969,367.00","146,983,666.50","146,983,666.50","Utilities","2614807","US98389B1008","New York Stock Exchange Inc."
"EQR","EQUITY RESIDENTIAL REIT","Equity","0.12","67.15","2,160,436.00","145,073,277.40","145,073,277.40","Real Estate","2319157","US29476L1070","New York Stock Exchange Inc."
"CMI","CUMMINS INC","Equity","0.12","159.38","908,989.00","144,874,666.82","144,874,666.82","Industrials","2240202","US2310211063","New York Stock Exchange Inc."
"APH","AMPHENOL CORP CLASS A","Equity","0.12","80.94","1,787,353.00","144,668,351.82","144,668,351.82","Information Technology","2145084","US0320951017","New York Stock Exchange Inc."
"WY","WEYERHAEUSER REIT","Equity","0.12","32.61","4,412,124.00","143,879,363.64","143,879,363.64","Real Estate","2958936","US9621661043","New York Stock Exchange Inc."
"WMB","WILLIAMS INC","Equity","0.12","29.73","4,831,842.00","143,650,662.66","143,650,662.66","Energy","2967181","US9694571004","New York Stock Exchange Inc."
"VTR","VENTAS REIT INC","Equity","0.11","68.44","2,075,512.00","142,048,041.28","142,048,041.28","Real Estate","2927925","US92276F1003","New York Stock Exchange Inc."
"DXC","DXC TECHNOLOGY","Equity","0.11","85.00","1,668,054.00","141,784,590.00","141,784,590.00","Information Technology","BYXD7B3","US23355L1061","New York Stock Exchange Inc."
"EL","ESTEE LAUDER INC CLASS A","Equity","0.11","106.99","1,310,524.00","140,212,962.76","140,212,962.76","Consumer Staples","2320524","US5184391044","New York Stock Exchange Inc."
"EW","EDWARDS LIFESCIENCES CORP","Equity","0.11","113.66","1,227,324.00","139,497,645.84","139,497,645.84","Health Care","2567116","US28176E1082","New York Stock Exchange Inc."
"CBS","CBS CORP CLASS B","Equity","0.11","64.06","2,169,352.00","138,968,689.12","138,968,689.12","Consumer Discretionary","B0SRLH6","US1248572026","New York Stock Exchange Inc."
"ADM","ARCHER DANIELS MIDLAND","Equity","0.11","41.32","3,359,558.00","138,816,936.56","138,816,936.56","Consumer Staples","2047317","US0394831020","New York Stock Exchange Inc."
"SYF","SYNCHRONY FINANCIAL","Equity","0.11","30.79","4,504,074.00","138,680,438.46","138,680,438.46","Financials","BP96PS6","US87165B1035","New York Stock Exchange Inc."
"PEG","PUBLIC SERVICE ENTERPRISE GROUP IN","Equity","0.11","46.84","2,958,404.00","138,571,643.36","138,571,643.36","Utilities","2707677","US7445731067","New York Stock Exchange Inc."
"ROP","ROPER TECHNOLOGIES INC","Equity","0.11","230.66","599,397.00","138,256,912.02","138,256,912.02","Industrials","2749602","US7766961061","New York Stock Exchange Inc."
"INCY","INCYTE CORP","Equity","0.11","137.41","998,212.00","137,164,310.92","137,164,310.92","Health Care","2471950","US45337C1027","NASDAQ"
"BCR","C R BARD INC","Equity","0.11","320.81","425,435.00","136,483,802.35","136,483,802.35","Health Care","2077905","US0673831097","New York Stock Exchange Inc."
"NWL","NEWELL BRANDS INC","Equity","0.11","48.28","2,824,625.00","136,372,895.00","136,372,895.00","Consumer Discretionary","2635701","US6512291062","New York Stock Exchange Inc."
"PCAR","PACCAR INC","Equity","0.11","66.33","2,053,697.00","136,221,722.01","136,221,722.01","Industrials","2665861","US6937181088","NASDAQ"
"ZBH","ZIMMER BIOMET HOLDINGS INC","Equity","0.11","114.27","1,182,174.00","135,087,022.98","135,087,022.98","Health Care","2783815","US98956P1021","New York Stock Exchange Inc."
"ROST","ROSS STORES INC","Equity","0.11","58.45","2,306,945.00","134,840,935.25","134,840,935.25","Consumer Discretionary","2746711","US7782961038","NASDAQ"
"APC","ANADARKO PETROLEUM CORP","Equity","0.11","40.93","3,290,727.00","134,689,456.11","134,689,456.11","Energy","2032380","US0325111070","New York Stock Exchange Inc."
"MTB","M&T BANK CORP","Equity","0.11","147.86","904,149.00","133,687,471.14","133,687,471.14","Financials","2340168","US55261F1049","New York Stock Exchange Inc."
"HCA","HCA HEALTHCARE INC","Equity","0.11","78.66","1,673,389.00","131,628,778.74","131,628,778.74","Health Care","B4MGBG6","US40412C1018","New York Stock Exchange Inc."
"MNST","MONSTER BEVERAGE CORP","Equity","0.11","55.82","2,357,326.00","131,585,937.32","131,585,937.32","Consumer Staples","BZ07BW4","US61174X1090","NASDAQ"
"DFS","DISCOVER FINANCIAL SERVICES","Equity","0.11","58.95","2,226,215.00","131,235,374.25","131,235,374.25","Financials","B1YLC43","US2547091080","New York Stock Exchange Inc."
"MCO","MOODYS CORP","Equity","0.10","134.03","972,305.00","130,318,039.15","130,318,039.15","Financials","2252058","US6153691059","New York Stock Exchange Inc."
"ADSK","AUTODESK INC","Equity","0.10","114.46","1,136,341.00","130,065,590.86","130,065,590.86","Information Technology","2065159","US0527691069","NASDAQ"
"IP","INTERNATIONAL PAPER","Equity","0.10","53.87","2,413,284.00","130,003,609.08","130,003,609.08","Materials","2465254","US4601461035","New York Stock Exchange Inc."
"PXD","PIONEER NATURAL RESOURCE","Equity","0.10","129.65","998,959.00","129,515,034.35","129,515,034.35","Energy","2690830","US7237871071","New York Stock Exchange Inc."
"AAL","AMERICAN AIRLINES GROUP INC","Equity","0.10","44.74","2,884,559.00","129,055,169.66","129,055,169.66","Industrials","BCV7KT2","US02376R1023","NASDAQ"
"SWK","STANLEY BLACK & DECKER INC","Equity","0.10","144.00","893,630.00","128,682,720.00","128,682,720.00","Industrials","B3Q2FJ4","US8545021011","New York Stock Exchange Inc."
"IR","INGERSOLL RAND PLC","Equity","0.10","85.39","1,500,049.00","128,089,184.11","128,089,184.11","Industrials","B633030","IE00B6330302","New York Stock Exchange Inc."
"PH","PARKER-HANNIFIN CORP","Equity","0.10","160.89","783,775.00","126,101,559.75","126,101,559.75","Industrials","2671501","US7010941042","New York Stock Exchange Inc."
"CAH","CARDINAL HEALTH INC","Equity","0.10","67.46","1,862,579.00","125,649,579.34","125,649,579.34","Health Care","2175672","US14149Y1082","New York Stock Exchange Inc."
"COL","ROCKWELL COLLINS INC","Equity","0.10","131.05","956,636.00","125,367,147.80","125,367,147.80","Industrials","2767228","US7743411016","New York Stock Exchange Inc."
"ROK","ROCKWELL AUTOMATION INC","Equity","0.10","164.06","758,193.00","124,389,143.58","124,389,143.58","Industrials","2754060","US7739031091","New York Stock Exchange Inc."
"AMP","AMERIPRISE FINANCE INC","Equity","0.10","138.51","892,791.00","123,660,481.41","123,660,481.41","Financials","B0J7D57","US03076C1062","New York Stock Exchange Inc."
"RCL","ROYAL CARIBBEAN CRUISES LTD","Equity","0.10","124.46","984,251.00","122,499,879.46","122,499,879.46","Consumer Discretionary","2754907","LR0008862868","New York Stock Exchange Inc."
"A","AGILENT TECHNOLOGIES INC","Equity","0.10","64.72","1,884,516.00","121,965,875.52","121,965,875.52","Health Care","2520153","US00846U1016","New York Stock Exchange Inc."
"WEC","WEC ENERGY GROUP INC","Equity","0.10","65.22","1,854,002.00","120,918,010.44","120,918,010.44","Utilities","BYY8XK8","US92939U1060","New York Stock Exchange Inc."
"OKE","ONEOK INC","Equity","0.10","54.16","2,217,954.00","120,124,388.64","120,124,388.64","Energy","2130109","US6826801036","New York Stock Exchange Inc."
"NEM","NEWMONT MINING CORP","Equity","0.10","38.34","3,118,369.00","119,558,267.46","119,558,267.46","Materials","2636607","US6516391066","New York Stock Exchange Inc."
"TROW","T ROWE PRICE GROUP INC","Equity","0.10","84.36","1,416,672.00","119,510,449.92","119,510,449.92","Financials","2702337","US74144T1088","NASDAQ"
"DTE","DTE ENERGY","Equity","0.10","112.32","1,053,934.00","118,377,866.88","118,377,866.88","Utilities","2280220","US2333311072","New York Stock Exchange Inc."
"VFC","VF CORP","Equity","0.09","62.87","1,874,187.00","117,830,136.69","117,830,136.69","Consumer Discretionary","2928683","US9182041080","New York Stock Exchange Inc."
"ES","EVERSOURCE ENERGY","Equity","0.09","63.00","1,862,834.00","117,358,542.00","117,358,542.00","Utilities","BVVN4Q8","US30040W1080","New York Stock Exchange Inc."
"KR","KROGER","Equity","0.09","21.87","5,346,281.00","116,923,165.47","116,923,165.47","Consumer Staples","2497406","US5010441013","New York Stock Exchange Inc."
"CERN","CERNER CORP","Equity","0.09","67.78","1,719,292.00","116,533,611.76","116,533,611.76","Health Care","2185284","US1567821046","NASDAQ"
"HIG","HARTFORD FINANCIAL SERVICES GROUP","Equity","0.09","54.07","2,153,049.00","116,415,359.43","116,415,359.43","Financials","2476193","US4165151048","New York Stock Exchange Inc."
"MCHP","MICROCHIP TECHNOLOGY INC","Equity","0.09","86.80","1,341,117.00","116,408,955.60","116,408,955.60","Information Technology","2592174","US5950171042","NASDAQ"
"FITB","FIFTH THIRD BANCORP","Equity","0.09","26.13","4,402,965.00","115,049,475.45","115,049,475.45","Financials","2336747","US3167731005","NASDAQ"
"FCX","FREEPORT MCMORAN INC","Equity","0.09","14.78","7,783,698.00","115,043,056.44","115,043,056.44","Materials","2352118","US35671D8570","New York Stock Exchange Inc."
"SWKS","SKYWORKS SOLUTIONS INC","Equity","0.09","105.36","1,088,219.00","114,654,753.84","114,654,753.84","Information Technology","2961053","US83088M1027","NASDAQ"
"FTV","FORTIVE CORP","Equity","0.09","64.97","1,763,118.00","114,549,776.46","114,549,776.46","Industrials","BYT3MK1","US34959J1088","New York Stock Exchange Inc."
"RHT","RED HAT INC","Equity","0.09","107.50","1,039,637.00","111,760,977.50","111,760,977.50","Information Technology","2447218","US7565771026","New York Stock Exchange Inc."
"NTRS","NORTHERN TRUST CORP TRUST","Equity","0.09","88.50","1,261,923.00","111,680,185.50","111,680,185.50","Financials","2648668","US6658591044","NASDAQ"
"WLTW","WILLIS TOWERS WATSON PLC","Equity","0.09","148.47","745,790.00","110,727,441.30","110,727,441.30","Financials","BDB6Q21","IE00BDB6Q211","NASDAQ"
"DLR","DIGITAL REALTY TRUST REIT INC TRUS","Equity","0.09","118.34","934,109.00","110,542,459.06","110,542,459.06","Real Estate","B03GQS4","US2538681030","New York Stock Exchange Inc."
"KEY","KEYCORP","Equity","0.09","17.21","6,415,508.00","110,410,892.68","110,410,892.68","Financials","2490911","US4932671088","New York Stock Exchange Inc."
"DLTR","DOLLAR TREE INC","Equity","0.09","79.64","1,383,166.00","110,155,340.24","110,155,340.24","Consumer Discretionary","2272476","US2567461080","NASDAQ"
"SBAC","SBA COMMUNICATIONS REIT CORP CLASS","Equity","0.09","153.55","710,533.00","109,102,342.15","109,102,342.15","Real Estate","BZ6TS23","US78410G1040","NASDAQ"
"BXP","BOSTON PROPERTIES REIT INC","Equity","0.09","120.60","899,750.00","108,509,850.00","108,509,850.00","Real Estate","2019479","US1011211018","New York Stock Exchange Inc."
"DG","DOLLAR GENERAL CORP","Equity","0.09","72.56","1,480,594.00","107,431,900.64","107,431,900.64","Consumer Discretionary","B5B1S13","US2566771059","New York Stock Exchange Inc."
"TSN","TYSON FOODS INC CLASS A","Equity","0.09","63.30","1,692,517.00","107,136,326.10","107,136,326.10","Consumer Staples","2909730","US9024941034","New York Stock Exchange Inc."
"SYMC","SYMANTEC CORP","Equity","0.09","29.98","3,558,198.00","106,674,776.04","106,674,776.04","Information Technology","2861078","US8715031089","NASDAQ"
"PAYX","PAYCHEX INC","Equity","0.09","57.03","1,865,650.00","106,398,019.50","106,398,019.50","Information Technology","2674458","US7043261079","NASDAQ"
"EXPE","EXPEDIA INC","Equity","0.08","148.36","711,132.00","105,503,543.52","105,503,543.52","Consumer Discretionary","B748CK2","US30212P3038","NASDAQ"
"CLX","CLOROX","Equity","0.08","138.53","752,071.00","104,184,395.63","104,184,395.63","Consumer Staples","2204026","US1890541097","New York Stock Exchange Inc."
"ORLY","OREILLY AUTOMOTIVE INC","Equity","0.08","196.13","530,842.00","104,114,041.46","104,114,041.46","Consumer Discretionary","B65LWX6","US67103H1077","NASDAQ"
"NUE","NUCOR CORP","Equity","0.08","55.11","1,866,002.00","102,835,370.22","102,835,370.22","Materials","2651086","US6703461052","New York Stock Exchange Inc."
"ESS","ESSEX PROPERTY TRUST REIT INC TRUS","Equity","0.08","265.97","386,304.00","102,745,274.88","102,745,274.88","Real Estate","2316619","US2971781057","New York Stock Exchange Inc."
"UAL","UNITED CONTINENTAL HOLDINGS INC","Equity","0.08","61.96","1,649,671.00","102,213,615.16","102,213,615.16","Industrials","B4QG225","US9100471096","New York Stock Exchange Inc."
"EFX","EQUIFAX INC","Equity","0.08","142.47","702,485.00","100,083,037.95","100,083,037.95","Industrials","2319146","US2944291051","New York Stock Exchange Inc."
"RF","REGIONS FINANCIAL CORP","Equity","0.08","14.11","7,064,021.00","99,673,336.31","99,673,336.31","Financials","B01R311","US7591EP1005","New York Stock Exchange Inc."
"OMC","OMNICOM GROUP INC","Equity","0.08","72.38","1,372,902.00","99,370,646.76","99,370,646.76","Consumer Discretionary","2279303","US6819191064","New York Stock Exchange Inc."
"PFG","PRINCIPAL FINANCIAL GROUP INC","Equity","0.08","62.52","1,572,944.00","98,340,458.88","98,340,458.88","Financials","2803014","US74251V1026","New York Stock Exchange Inc."
"DPS","DR PEPPER SNAPPLE GROUP INC","Equity","0.08","91.05","1,079,522.00","98,290,478.10","98,290,478.10","Consumer Staples","B2QW0Z8","US26138E1091","New York Stock Exchange Inc."
"CFG","CITIZENS FINANCIAL GROUP INC","Equity","0.08","33.13","2,956,851.00","97,960,473.63","97,960,473.63","Financials","BQRX1X3","US1746101054","New York Stock Exchange Inc."
"TAP","MOLSON COORS BREWING CLASS B","Equity","0.08","89.75","1,083,200.00","97,217,200.00","97,217,200.00","Consumer Staples","B067BM3","US60871R2094","New York Stock Exchange Inc."
"K","KELLOGG","Equity","0.08","65.46","1,484,712.00","97,189,247.52","97,189,247.52","Consumer Staples","2486813","US4878361082","New York Stock Exchange Inc."
"DVN","DEVON ENERGY CORP","Equity","0.08","31.40","3,069,791.00","96,391,437.40","96,391,437.40","Energy","2480677","US25179M1036","New York Stock Exchange Inc."
"CXO","CONCHO RESOURCES INC","Equity","0.08","110.97","866,630.00","96,169,931.10","96,169,931.10","Energy","B1YWRK7","US20605P1012","New York Stock Exchange Inc."
"XLNX","XILINX INC","Equity","0.08","66.06","1,448,838.00","95,710,238.28","95,710,238.28","Information Technology","2985677","US9839191015","NASDAQ"
"MHK","MOHAWK INDUSTRIES INC","Equity","0.08","253.12","371,950.00","94,147,984.00","94,147,984.00","Consumer Discretionary","2598699","US6081901042","New York Stock Exchange Inc."
"VMC","VULCAN MATERIALS","Equity","0.08","121.26","772,317.00","93,651,159.42","93,651,159.42","Materials","2931205","US9291601097","New York Stock Exchange Inc."
"LH","LABORATORY CORPORATION OF AMERICA","Equity","0.08","156.87","596,549.00","93,580,641.63","93,580,641.63","Health Care","2586122","US50540R4092","New York Stock Exchange Inc."
"LVLT","LEVEL COMMUNICATIONS INC","Equity","0.07","54.43","1,711,710.00","93,168,375.30","93,168,375.30","Telecommunications","B5LL299","US52729N3089","New York Stock Exchange Inc."
"MGM","MGM RESORTS INTERNATIONAL","Equity","0.07","32.96","2,821,577.00","92,999,177.92","92,999,177.92","Consumer Discretionary","2547419","US5529531015","New York Stock Exchange Inc."
"O","REALTY INCOME REIT CORP","Equity","0.07","57.56","1,610,393.00","92,694,221.08","92,694,221.08","Real Estate","2724193","US7561091049","New York Stock Exchange Inc."
"MTD","METTLER TOLEDO INC","Equity","0.07","605.09","150,949.00","91,337,730.41","91,337,730.41","Health Care","2126249","US5926881054","New York Stock Exchange Inc."
"CNC","CENTENE CORP","Equity","0.07","88.85","1,007,596.00","89,524,904.60","89,524,904.60","Health Care","2807061","US15135B1017","New York Stock Exchange Inc."
"LNC","LINCOLN NATIONAL CORP","Equity","0.07","67.86","1,311,464.00","88,995,947.04","88,995,947.04","Financials","2516378","US5341871094","New York Stock Exchange Inc."
"RSG","REPUBLIC SERVICES INC","Equity","0.07","65.24","1,355,721.00","88,447,238.04","88,447,238.04","Industrials","2262530","US7607591002","New York Stock Exchange Inc."
"ANDV","ANDEAVOR","Equity","0.07","100.15","882,102.00","88,342,515.30","88,342,515.30","Energy","BF0G7N4","US03349M1053","New York Stock Exchange Inc."
"HRS","HARRIS CORP","Equity","0.07","122.90","712,185.00","87,527,536.50","87,527,536.50","Information Technology","2412001","US4138751056","New York Stock Exchange Inc."
"DGX","QUEST DIAGNOSTICS INC","Equity","0.07","108.35","806,626.00","87,397,927.10","87,397,927.10","Health Care","2702791","US74834L1008","New York Stock Exchange Inc."
"AZO","AUTOZONE INC","Equity","0.07","528.44","164,599.00","86,980,695.56","86,980,695.56","Consumer Discretionary","2065955","US0533321024","New York Stock Exchange Inc."
"BEN","FRANKLIN RESOURCES INC","Equity","0.07","43.23","2,010,993.00","86,935,227.39","86,935,227.39","Financials","2350684","US3546131018","New York Stock Exchange Inc."
"INFO","IHS MARKIT LTD","Equity","0.07","46.84","1,855,708.00","86,921,362.72","86,921,362.72","Industrials","BD0Q558","BMG475671050","NASDAQ"
"HSY","HERSHEY FOODS","Equity","0.07","104.92","826,437.00","86,709,770.04","86,709,770.04","Consumer Staples","2422806","US4278661081","New York Stock Exchange Inc."
"APA","APACHE CORP","Equity","0.07","38.84","2,224,118.00","86,384,743.12","86,384,743.12","Energy","2043962","US0374111054","New York Stock Exchange Inc."
"KLAC","KLA TENCOR CORP","Equity","0.07","93.69","920,305.00","86,223,375.45","86,223,375.45","Information Technology","2480138","US4824801009","NASDAQ"
"AEE","AMEREN CORP","Equity","0.07","59.99","1,432,545.00","85,938,374.55","85,938,374.55","Utilities","2050832","US0236081024","New York Stock Exchange Inc."
"WAT","WATER CORP CORP","Equity","0.07","183.48","467,959.00","85,861,117.32","85,861,117.32","Health Care","2937689","US9418481035","New York Stock Exchange Inc."
"GPN","GLOBAL PAYMENTS INC","Equity","0.07","95.49","891,614.00","85,140,220.86","85,140,220.86","Information Technology","2712013","US37940X1028","New York Stock Exchange Inc."
